step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,stage
8458,6.45762918945751e-11,,,,,,,,,,,,,,,,,,,surface,1,0.005941582302144457,-0.34451172716428147,0.0,-0.34451172716428147,0.2,0,0,21,0.06247458728715717,0.5734500249343916,58952195023615.24,128,128,0,0.35,2200.0,0.75,stage2_annealing
8459,6.460215061881682e-11,,,,,,,,,,,,,,,,,,,growth_front,1,-0.021708907299803053,-0.021495697923686663,0.0,-0.021495697923686663,0.2,0,0,21,0.031639162801617285,0.36745888656448356,52155642904381.28,128,128,0,0.35,2200.0,0.75,stage2_annealing
8460,6.460291593751398e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.08544970735211949,0.12190220366424853,0.0,0.12190220366424853,0.2,0,0,19,0.026044860502382774,0.2898503943215511,57471428364304.05,128,128,0,0.35,2200.0,0.75,stage2_annealing
8461,6.463249049670644e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.14700887776146288,0.2911265083913399,0.0,0.2911265083913399,0.2,0,0,21,0.03178479081502713,0.3081160817801685,55306559014762.82,128,128,0,0.35,2200.0,0.75,stage2_annealing
8462,6.463974144157732e-11,,,,,,,,,,,,,,,,,,,surface,1,0.18892617007138338,0.10601792824138556,0.0,0.10601792824138556,0.2,0,0,21,0.04742709209580097,0.15480508487847897,51914403330945.76,128,128,0,0.35,2200.0,0.75,stage2_annealing
8463,6.465644306721749e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.0035300745405020643,0.07424171847720729,0.0,0.07424171847720729,0.2,0,0,21,0.046735332142009915,0.26016892252337837,60152957393495.25,128,128,0,0.35,2200.0,0.75,stage2_annealing
8464,6.466525469412027e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.2728856673458965,-0.04119123692376547,0.0,-0.04119123692376547,0.2,0,1,17,0.14991645472865361,0.23674897723484106,54502144934359.08,128,128,0,0.35,2200.0,0.75,stage2_annealing
8465,6.466892389167554e-11,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.24423465877425574,0.3670081210737557,0.0,0.3670081210737557,0.2,0,0,21,0.04031003864951357,0.16018591921748693,52001596026120.984,128,128,0,0.35,2200.0,0.75,stage2_annealing
8466,6.468970465631571e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.07457559101913787,0.07920484931813299,0.0,0.07920484931813299,0.2,0,0,21,0.05696880238750087,0.43185738693880116,49892053911614.1,128,128,0,0.35,2200.0,0.75,stage2_annealing
8467,6.469823051136864e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.12099859758768611,-0.0983079054670597,0.0,-0.0983079054670597,0.2,0,1,19,0.03989225055695018,0.6130410334072832,63173849596143.52,128,128,0,0.35,2200.0,0.75,stage2_annealing
8468,6.47401536304681e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.07933384659274623,0.11526614040917593,0.0,0.11526614040917593,0.2,0,0,20,0.02613023782862582,0.3697302838717292,51192126199315.15,128,128,0,0.35,2200.0,0.75,stage2_annealing
8469,6.474875267875649e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.025350819618238544,0.001890350884423242,0.0,0.001890350884423242,0.2,0,0,19,0.026069692527802054,0.28874782055530523,53268534423184.984,128,128,0,0.35,2200.0,0.75,stage2_annealing
8470,6.474992835588902e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.1769479566356401,0.1409113050329065,0.0,0.1409113050329065,0.2,0,0,19,0.040882219922498866,0.1709706311046981,54850183568943.695,128,128,0,0.35,2200.0,0.75,stage2_annealing
8471,6.476624761378581e-11,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.05899644250735244,0.3082374894303683,0.0,0.3082374894303683,0.2,0,0,20,0.036283887654540825,0.3877560222168178,50599507342839.75,128,128,0,0.35,2200.0,0.75,stage2_annealing
8472,6.480260130478746e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.2178745764159208,0.4163130340932053,0.0,0.4163130340932053,0.2,0,0,20,0.03785196236737032,0.12366783660483845,59129862083540.72,128,128,0,0.35,2200.0,0.75,stage2_annealing
8473,6.480568353168676e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1272210220333683,0.18866502242164884,0.0,0.18866502242164884,0.2,0,0,19,0.04690279979071208,0.37535067283070167,49917546721892.97,128,128,0,0.35,2200.0,0.75,stage2_annealing
8474,6.482580180976888e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.14729137135260234,0.1570045301276508,0.0,0.1570045301276508,0.2,0,0,18,0.06497439700075286,0.35939779361042595,48739075600238.53,128,128,0,0.35,2200.0,0.75,stage2_annealing
8475,6.484534475357035e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.191790286669068,0.06865546280105406,0.0,0.06865546280105406,0.2,0,0,21,0.12465305584889136,0.5060862646548722,51370093867547.06,128,128,0,0.35,2200.0,0.75,stage2_annealing
8476,6.489730020157031e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.05147248678564262,0.25833848991169006,0.0,0.25833848991169006,0.2,0,0,21,0.06349585116689384,0.38817495633299803,56338031726057.766,128,128,0,0.35,2200.0,0.75,stage2_annealing
8477,6.492096993478801e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.1143378654006249,0.04292017924351299,0.0,0.04292017924351299,0.2,0,0,20,0.029145062747392092,0.2965361235927137,55666169519029.78,128,128,0,0.35,2200.0,0.75,stage2_annealing
8478,6.494667105308776e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.125469086278319,0.08229677566049354,0.0,0.08229677566049354,0.2,0,1,20,0.05741528764552616,0.5494306931227175,49831668888336.03,128,128,0,0.35,2200.0,0.75,stage2_annealing
8479,6.495168027228833e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.15811554357584748,-0.05576448227539643,0.0,-0.05576448227539643,0.2,0,0,20,0.044008995509775925,0.48004683820540617,50091252162211.41,128,128,0,0.35,2200.0,0.75,stage2_annealing
8480,6.496589880281154e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,-0.12322554787240629,0.4408363257749315,0.0,0.4408363257749315,0.2,0,0,20,0.07567981759489989,0.4469960129433362,54228723386488.03,128,128,0,0.35,2200.0,0.75,stage2_annealing
8481,6.497458911518888e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.2584471479145781,0.08155350780468495,0.0,0.08155350780468495,0.2,0,0,20,0.10966494819579677,0.39452832757794537,49712449586688.55,128,128,0,0.35,2200.0,0.75,stage2_annealing
8482,6.49783978907885e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.01466674025619526,0.21337977909328565,0.0,0.21337977909328565,0.2,0,0,19,0.05725036524966719,0.4252553100254665,50530105101731.375,128,128,0,0.35,2200.0,0.75,stage2_annealing
8483,6.499606063686924e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.179247950201736,0.008160425254729375,0.0,0.008160425254729375,0.2,0,0,21,0.05251356391280717,0.3885532504507157,54706148080259.7,128,128,0,0.35,2200.0,0.75,stage2_annealing
8484,6.49965042115632e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.18828845035457933,0.275346673915859,0.0006822445846836889,0.2748349904773462,0.2,0,0,20,0.048499908210164845,0.3631444468688592,53381994178347.28,128,128,0,0.35,2200.0,0.75,stage2_annealing
8485,6.501974038712777e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.08781318061519289,0.2868424746781404,0.0,0.2868424746781404,0.2,0,0,20,0.030121777326414828,0.4405847862484714,52962219231857.61,128,128,0,0.35,2200.0,0.75,stage2_annealing
8486,6.502328148830169e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.27507496681662674,0.5641895914006909,0.0,0.5641895914006909,0.2,0,0,21,0.12137638204610329,0.5363932922212381,54869904850027.97,128,128,0,0.35,2200.0,0.75,stage2_annealing
8487,6.503392422908534e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.09775286298430383,0.07471520971196632,0.0,0.07471520971196632,0.2,0,0,20,0.04079435843085862,0.382760713973849,54116278158978.32,128,128,0,0.35,2200.0,0.75,stage2_annealing
8488,6.50397575023483e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.08914594077288324,0.9877206792005637,0.0,0.9877206792005637,0.2,0,0,21,0.05456674255659113,0.5493078023878053,54684085605707.89,128,128,0,0.35,2200.0,0.75,stage2_annealing
8489,6.504619052116381e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.015670967353419548,0.17506903116253625,0.0,0.17506903116253625,0.2,0,1,19,0.02312777810147526,0.49506026213476445,56268251148779.93,128,128,0,0.35,2200.0,0.75,stage2_annealing
8490,6.505172435636604e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.12533258106207695,0.10258378439452542,0.0,0.10258378439452542,0.2,0,0,20,0.030475048551893088,0.2503252624865344,50413121865731.625,128,128,0,0.35,2200.0,0.75,stage2_annealing
8491,6.506801753364665e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.02990292443639404,0.4751571924388216,0.0,0.4751571924388216,0.2,0,0,20,0.06149954114808457,0.5021208989531152,51326583416114.484,128,128,0,0.35,2200.0,0.75,stage2_annealing
8492,6.508732038584674e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.06926710819501282,0.5023478417613454,0.0,0.5023478417613454,0.2,0,0,21,0.08762628407670035,0.39714380839441626,46962504824912.24,128,128,0,0.35,2200.0,0.75,stage2_annealing
8493,6.509367108640425e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.08089241058102886,-0.11354353261839378,0.0,-0.11354353261839378,0.2,0,0,20,0.08411206121862196,0.3095893918961816,54398710003221.4,128,128,0,0.35,2200.0,0.75,stage2_annealing
8494,6.513542839019044e-11,,,,,,,,,,,,,,,,,,,surface,1,0.4304001695541821,-0.0353434195423219,0.0,-0.0353434195423219,0.2,0,1,18,0.1504280313050004,0.35611853249517633,52100237536722.016,128,128,0,0.35,2200.0,0.75,stage2_annealing
8495,6.51777636288285e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.26382262265057094,-0.006041710452024063,0.0,-0.006041710452024063,0.2,0,0,21,0.09097160934831144,0.29896567954706377,53239358859032.39,128,128,0,0.35,2200.0,0.75,stage2_annealing
8496,6.518459689705709e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.10010920724840722,0.0352810701715498,0.0,0.0352810701715498,0.2,0,0,21,0.03779338170291248,0.39977507958992486,54298323348586.586,128,128,0,0.35,2200.0,0.75,stage2_annealing
8497,6.519219898997561e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.12250608726749578,-0.1308072313857771,0.0,-0.1308072313857771,0.2,0,1,20,0.03229367974865584,0.5291272142839282,55481173989376.555,128,128,0,0.35,2200.0,0.75,stage2_annealing
8498,6.522451375859351e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.47662966881609276,-0.04307566828742182,0.0,-0.04307566828742182,0.2,0,1,19,0.15501733462577802,0.5576573596824089,52927915867998.92,128,128,0,0.35,2200.0,0.75,stage2_annealing
8499,6.522908152617008e-11,-6572.301720238612,-15.648337429139552,-46.945012287418656,124.0,202.0,326.0,198.0,128.0,1.2714285714285714,0.6357142857142857,0.8041958041958042,0.7574404761904762,2.530505864234095,1.9005214616543509,2.0300507238630066,2.809418669876123,254.0,113.0,surface,1,0.3856358069947588,0.023240515888950597,0.0,0.023240515888950597,0.2,0,0,21,0.12468906372393442,0.2216132534589186,50195099937455.13,128,128,0,0.35,2200.0,0.75,stage2_annealing
8500,6.523134995281227e-11,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.03747409377725166,0.40384123789625903,0.0,0.40384123789625903,0.2,0,0,20,0.041316824184599615,0.22750664171997242,53819089803322.26,128,128,0,0.35,2200.0,0.75,stage2_annealing
8501,6.523482802487011e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.038394477401863726,-0.053604845499648945,0.0,-0.053604845499648945,0.2,0,1,20,0.03450835483141316,0.6845403504190942,53011725549525.18,128,128,0,0.35,2200.0,0.75,stage2_annealing
8502,6.526134218470906e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.001408689246083753,0.06232784146164505,0.0,0.06232784146164505,0.2,0,1,18,0.10602691101501403,0.5965378677844753,48977437735612.28,128,128,0,0.35,2200.0,0.75,stage2_annealing
8503,6.530270792243926e-11,,,,,,,,,,,,,,,,,,,surface,1,0.15640406861454578,-0.14454515504866805,0.0,-0.14454515504866805,0.2,0,0,20,0.0691688721032897,0.5281956758510945,49520997096496.12,128,128,0,0.35,2200.0,0.75,stage2_annealing
8504,6.532313216068728e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.10700013748126685,-0.042950581860210946,0.0,-0.042950581860210946,0.2,0,0,20,0.06630133132054242,0.40673272281233963,56938734788492.03,128,128,0,0.35,2200.0,0.75,stage2_annealing
8505,6.534363394510882e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.30629257801624876,0.23904355069221594,0.0,0.23904355069221594,0.2,0,0,19,0.11328426836851464,0.46159346507346916,56541374121853.516,128,128,0,0.35,2200.0,0.75,stage2_annealing
8506,6.535023332819602e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.047288428006434124,0.011257664721625815,0.0,0.011257664721625815,0.2,0,0,21,0.03721523286186782,0.5848764457137363,54559111834709.04,128,128,0,0.35,2200.0,0.75,stage2_annealing
8507,6.538739233044609e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.14489454186385267,0.2107843070226032,0.0,0.2107843070226032,0.2,0,0,20,0.04085772425527853,0.30011353672822255,47576389424395.78,128,128,0,0.35,2200.0,0.75,stage2_annealing
8508,6.547711608566154e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.014364958835870852,-0.3658866204696096,0.0034965034965035446,-0.3685089980919873,0.2,0,0,21,0.0277926005567736,0.44707970746557973,57554799072049.03,128,128,0,0.35,2200.0,0.75,stage2_annealing
8509,6.549663391311423e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.19190124336338665,0.1830983398314956,0.0,0.1830983398314956,0.2,0,0,20,0.09771748749745902,0.33942414596380294,52492358795288.69,128,128,0,0.35,2200.0,0.75,stage2_annealing
8510,6.555029531674154e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.12569983486585753,0.15748894492277188,0.0,0.15748894492277188,0.2,0,0,21,0.05252937340964874,0.4055084651308357,51153772911931.5,128,128,0,0.35,2200.0,0.75,stage2_annealing
8511,6.558157700759801e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.03999504783726993,-0.06441891253518506,0.0,-0.06441891253518506,0.2,0,1,18,0.02139216615215451,0.6301444716256652,52686684969724.99,128,128,0,0.35,2200.0,0.75,stage2_annealing
8512,6.562966452066798e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.13947612537450793,-0.09783890855426591,0.0,-0.09783890855426591,0.2,0,1,20,0.053470113650640985,0.7250384832674864,53359157854383.61,128,128,0,0.35,2200.0,0.75,stage2_annealing
8513,6.56407600913341e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.012489675919344507,0.10363224544198602,0.0,0.10363224544198602,0.2,0,0,21,0.018571393592677156,0.34171521650705766,50084984122932.56,128,128,0,0.35,2200.0,0.75,stage2_annealing
8514,6.566084534088872e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.07112456092880372,-0.013386253477186472,0.0,-0.013386253477186472,0.2,0,0,20,0.029558618380446423,0.21438599306237432,53031806127071.76,128,128,0,0.35,2200.0,0.75,stage2_annealing
8515,6.567696974489521e-11,,,,,,,,,,,,,,,,,,,surface,1,0.06362984495873651,0.049023942067201176,0.0,0.049023942067201176,0.2,0,0,21,0.026818139426832116,0.2475760929331658,49409331940284.336,128,128,0,0.35,2200.0,0.75,stage2_annealing
8516,6.570701786271964e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.007966281823009494,-0.055705328461076675,0.0,-0.055705328461076675,0.2,0,1,20,0.02586002629211312,0.6065225602372314,57538425728453.984,128,128,0,0.35,2200.0,0.75,stage2_annealing
8517,6.570923655992977e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.20854870016457475,0.4506461736233476,0.0,0.4506461736233476,0.2,0,0,20,0.034785948536825186,0.13390498697394743,56933254757606.33,128,128,0,0.35,2200.0,0.75,stage2_annealing
8518,6.580098100557083e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.3597470039664036,0.007788542777092289,0.0,0.007788542777092289,0.2,0,1,20,0.14514965922197576,0.19995733802135784,50922974425703.97,128,128,0,0.35,2200.0,0.75,stage2_annealing
8519,6.581303622367823e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.019317130361522352,-0.33702031564089197,0.0,-0.33702031564089197,0.2,0,0,20,0.12252113082728615,0.2803693149973403,51328748514077.39,128,128,0,0.35,2200.0,0.75,stage2_annealing
8520,6.586024113154939e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.02056387991987303,0.053167653682066884,0.0,0.053167653682066884,0.2,0,1,19,0.0222974345463282,0.7399519659674235,59634079876343.05,128,128,0,0.35,2200.0,0.75,stage2_annealing
8521,6.588683143495215e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.050438210671218404,0.014051780984990714,0.0,0.014051780984990714,0.2,0,0,20,0.045191898536178596,0.2792529445814086,52486174787751.55,128,128,0,0.35,2200.0,0.75,stage2_annealing
8522,6.59061402360702e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.025342873990698248,0.17196324856812417,0.0,0.17196324856812417,0.2,0,0,18,0.017866633049277738,0.2784980822052898,48245020489499.6,128,128,0,0.35,2200.0,0.75,stage2_annealing
8523,6.592136160500952e-11,,,,,,,,,,,,,,,,,,,surface,1,0.08980314699543993,0.0017354021651279083,0.0,0.0017354021651279083,0.2,0,0,21,0.023516026052666603,0.19610443060216706,53755752034560.22,128,128,0,0.35,2200.0,0.75,stage2_annealing
8524,6.593370684386498e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.11278391413802161,0.019305588587325673,0.0,0.019305588587325673,0.2,0,0,20,0.028682590363808373,0.31830595452072874,49975250304165.36,128,128,0,0.35,2200.0,0.75,stage2_annealing
8525,6.59795580769558e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.38982249314722955,0.5880197126263873,0.0,0.5880197126263873,0.2,0,0,21,0.04987634607028583,0.12961095623212496,55980940493600.19,128,128,0,0.35,2200.0,0.75,stage2_annealing
8526,6.599690644805126e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.09710212486035734,0.1189736750874566,0.0,0.1189736750874566,0.2,0,0,19,0.02990959733690729,0.23956188182645805,50484710491498.25,128,128,0,0.35,2200.0,0.75,stage2_annealing
8527,6.601419311928792e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.06425353575363654,0.08362195285920926,0.0,0.08362195285920926,0.2,0,0,18,0.05615264417681097,0.3998258775023988,58503214830068.016,128,128,0,0.35,2200.0,0.75,stage2_annealing
8528,6.604643568121919e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.10576436856256255,0.3930348139540456,0.0,0.3930348139540456,0.2,0,0,20,0.06803719035688417,0.24413811799350538,52983031516598.17,128,128,0,0.35,2200.0,0.75,stage2_annealing
8529,6.605657079478291e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.1769698280049791,0.15325078884005805,0.0,0.15325078884005805,0.2,0,0,21,0.03288577060342549,0.12020986963186313,51672366568698.984,128,128,0,0.35,2200.0,0.75,stage2_annealing
8530,6.607532821940224e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.040001585354593444,0.023740735664722123,0.0,0.023740735664722123,0.2,0,0,19,0.027938521497019943,0.23210050482565175,55244343359318.58,128,128,0,0.35,2200.0,0.75,stage2_annealing
8531,6.610552988674451e-11,,,,,,,,,,,,,,,,,,,surface,1,0.012565048085945113,-0.03583019538481835,0.0,-0.03583019538481835,0.2,0,0,21,0.035529375555930914,0.5211205846724815,52280433705967.37,128,128,0,0.35,2200.0,0.75,stage2_annealing
8532,6.614716067448053e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.2474244624410996,0.133444499709519,0.0,0.133444499709519,0.2,0,0,20,0.1145567818668177,0.11815134051534605,54074372233715.41,128,128,0,0.35,2200.0,0.75,stage2_annealing
8533,6.616124483820663e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.14023516686002252,0.10289171430917321,0.0,0.10289171430917321,0.2,0,0,21,0.033703861737112525,0.38882411977112735,54720132419672.36,128,128,0,0.35,2200.0,0.75,stage2_annealing
8534,6.619032401951757e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.11213104237538842,0.2814237696998383,0.0,0.2814237696998383,0.2,0,0,20,0.02917691028669595,0.1950905945487489,51893114311374.305,128,128,0,0.35,2200.0,0.75,stage2_annealing
8535,6.621284482252374e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.05185830541563006,-0.011718738189301803,0.0,-0.011718738189301803,0.2,0,0,21,0.03446792423574573,0.5405387594697569,48304377791856.8,128,128,0,0.35,2200.0,0.75,stage2_annealing
8536,6.621544780578527e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.04764131968084502,0.56163799042519,0.0,0.56163799042519,0.2,0,0,20,0.08005028998831522,0.4789810248047288,51004909647493.48,128,128,0,0.35,2200.0,0.75,stage2_annealing
8537,6.630507147754549e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.009264255540270857,0.02598497025016755,0.0,0.02598497025016755,0.2,0,1,20,0.03374088289188805,0.5829594570161597,54578526262373.31,128,128,0,0.35,2200.0,0.75,stage2_annealing
8538,6.634722327996466e-11,,,,,,,,,,,,,,,,,,,surface,1,0.12910033219975256,0.017384562497351652,0.0,0.017384562497351652,0.2,0,0,21,0.0902041217469028,0.555388368338264,53949093063441.24,128,128,0,0.35,2200.0,0.75,stage2_annealing
8539,6.637163006568377e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.002808081526912678,-0.012066475504553864,0.0,-0.012066475504553864,0.2,0,1,19,0.01925600046404949,0.6108865727008912,53731345863081.516,128,128,0,0.35,2200.0,0.75,stage2_annealing
8540,6.637235602069662e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.023204749657938763,0.013538045394774656,0.0,0.013538045394774656,0.2,0,1,19,0.04147293089916928,0.5413231220043703,48289995253022.3,128,128,0,0.35,2200.0,0.75,stage2_annealing
8541,6.637913868609594e-11,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.41256835314991347,0.3090773555129829,0.0,0.3090773555129829,0.2,0,0,21,0.11572725480847025,0.2548940760294472,56932944770792.29,128,128,0,0.35,2200.0,0.75,stage2_annealing
8542,6.643470270518816e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.16210447399881517,0.01704801604613948,0.0,0.01704801604613948,0.2,0,0,19,0.04219816225494234,0.47605869113333993,46157356604503.32,128,128,0,0.35,2200.0,0.75,stage2_annealing
